decision_time,entry_time,exit_time,symbol,gross_return,full_plan_after_cost_and_hurdle
2022-08-02T00:00:00Z,2022-08-02T00:15:00Z,2022-08-03T00:15:00Z,ETCUSDT,0.014675111689192999,0.0022613181402703865
2022-08-03T00:00:00Z,2022-08-03T00:15:00Z,2022-08-04T00:15:00Z,SOLUSDT,-0.022744503411675443,-0.007093585634946724
2022-08-04T00:00:00Z,2022-08-04T00:15:00Z,2022-08-05T00:15:00Z,SOLUSDT,0.007240755107318364,0.00040272899480172774
2022-08-05T00:00:00Z,2022-08-05T00:15:00Z,2022-08-06T00:15:00Z,ETCUSDT,0.08330957404345107,0.019419933728834906
2022-08-06T00:00:00Z,2022-08-06T00:15:00Z,2022-08-07T00:15:00Z,XRPUSDT,-0.011977641735427258,-0.004401870215884678
2022-08-07T00:00:00Z,2022-08-07T00:15:00Z,2022-08-08T00:15:00Z,XRPUSDT,0.005657327586207073,6.872114523904897e-06
2022-08-08T00:00:00Z,2022-08-08T00:15:00Z,2022-08-09T00:15:00Z,BCHUSDT,0.013352172377251836,0.0019305833122850958
2022-08-09T00:00:00Z,2022-08-09T00:15:00Z,2022-08-10T00:15:00Z,UNIUSDT,-0.04262108262108266,-0.012062730437298528
2022-08-10T00:00:00Z,2022-08-10T00:15:00Z,2022-08-11T00:15:00Z,CRVUSDT,0.08333333333333326,0.019425873551305452
2022-08-11T00:00:00Z,2022-08-11T00:15:00Z,2022-08-12T00:15:00Z,BNBUSDT,-0.026858688056391022,-0.008122131796125618
2022-08-12T00:00:00Z,2022-08-12T00:15:00Z,2022-08-13T00:15:00Z,BNBUSDT,0.020481438696181575,0.0037128998920175306
2022-08-13T00:00:00Z,2022-08-13T00:15:00Z,2022-08-14T00:15:00Z,XRPUSDT,-0.005018489170628637,-0.0026620820746850226
2022-08-14T00:00:00Z,2022-08-14T00:15:00Z,2022-08-15T00:15:00Z,AAVEUSDT,-0.03117048346055984,-0.009200080647167822
2022-08-15T00:00:00Z,2022-08-15T00:15:00Z,2022-08-16T00:15:00Z,NEARUSDT,-0.02616956443807128,-0.007949850891545682
2022-08-16T00:00:00Z,2022-08-16T00:15:00Z,2022-08-17T00:15:00Z,NEARUSDT,-0.02429596907785747,-0.007481452051492231
2022-08-17T00:00:00Z,2022-08-17T00:15:00Z,2022-08-18T00:15:00Z,ETCUSDT,0.013952213668186442,0.002080593635018747
2022-08-18T00:00:00Z,2022-08-18T00:15:00Z,2022-08-19T00:15:00Z,SOLUSDT,-0.03946719289590528,-0.011274258006004182
2022-08-19T00:00:00Z,2022-08-19T00:15:00Z,2022-08-20T00:15:00Z,SNXUSDT,-0.13054187192118238,-0.03404292776232346
2022-08-20T00:00:00Z,2022-08-20T00:15:00Z,2022-08-21T00:15:00Z,ETCUSDT,-0.021112270761890484,-0.006685527472500484
2022-08-21T00:00:00Z,2022-08-21T00:15:00Z,2022-08-22T00:15:00Z,NEARUSDT,0.004572803850782181,-0.000264258819332318
2022-08-22T00:00:00Z,2022-08-22T00:15:00Z,2022-08-23T00:15:00Z,AVAXUSDT,-0.010105448154657304,-0.003933821820692189
2022-08-23T00:00:00Z,2022-08-23T00:15:00Z,2022-08-24T00:15:00Z,SOLUSDT,0.009049773755656076,0.0008549836568861558
2022-08-24T00:00:00Z,2022-08-24T00:15:00Z,2022-08-25T00:15:00Z,BNBUSDT,-0.012217103945523666,-0.00446173576840878
2022-08-25T00:00:00Z,2022-08-25T00:15:00Z,2022-08-26T00:15:00Z,SOLUSDT,-0.004009163802978222,-0.0024097507327724187
2022-08-26T00:00:00Z,2022-08-26T00:15:00Z,2022-08-27T00:15:00Z,AVAXUSDT,-0.09925340360122958,-0.02622081068233526
2022-08-27T00:00:00Z,2022-08-27T00:15:00Z,2022-08-28T00:15:00Z,BCHUSDT,-0.007574453434326167,-0.003301073140609405
