trade_id,strategy_variant,entry_time,exit_time,decision_time,symbol,score,selection_rank,eligible_count,entry_price,exit_price,notional_fraction,quantity_per_unit_plan_capital,funding_events,actual_funding_return,stress_funding_return,gross_short_return,gross_long_return,favorable_price_cost_return,favorable_reconciliation_error,favorable_net_return,base_price_cost_return,base_reconciliation_error,base_net_return,stress_price_cost_return,stress_reconciliation_error,stress_net_return
development-hmom28-20230116-ZECUSDT,hmom28,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,ZECUSDT,-0.08328336790011776,4,24,44.8,47.3,0.5,0.011160714285714286,21,0.0012329854714024464,0.0006089070772190804,-0.0279017857142857,-0.0279017857142857,-0.02851852678571426,2.7755575615628914e-17,-0.027285541314311813,-0.029546445312499947,-3.469446951953614e-18,-0.0283134598410975,-0.030574363839285634,4.5102810375396984e-17,-0.029965456762066554
development-hmom28-20230116-KAVAUSDT,hmom28,2023-01-16T00:00:00+0000,2023-01-23T00:00:00+0000,2023-01-15T00:00:00+0000,KAVAUSDT,-0.07637815872267381,5,24,0.8518,0.9994,0.5,0.5869922517022775,21,-0.0014292143801810286,-0.002981825697008923,-0.08664005635125616,-0.08664005635125616,-0.08729204038506694,-4.163336342344337e-17,-0.08872125476524796,-0.0883787324254518,5.551115123125783e-17,-0.08980794680563282,-0.0894654244658371,-1.3877787807814457e-17,-0.09244725016284602
development-hmom28-20230123-HBARUSDT,hmom28,2023-01-23T00:00:00+0000,2023-01-30T00:00:00+0000,2023-01-22T00:00:00+0000,HBARUSDT,-0.15784929861284588,1,24,0.06901,0.06944,0.5,7.245326764237067,21,0.0010332291508477031,0.0005166145754238516,-0.003115490508621921,-0.003115490508621921,-0.003717359802927145,-3.426078865054194e-17,-0.0026841306520794415,-0.00472047716272983,9.454242944073599e-17,-0.003687248011882127,-0.00572359452253296,-1.9949319973733282e-17,-0.005206979947109109
development-hmom28-20230123-CRVUSDT,hmom28,2023-01-23T00:00:00+0000,2023-01-30T00:00:00+0000,2023-01-22T00:00:00+0000,CRVUSDT,-0.0863910295751947,5,24,1.074,1.089,0.5,0.46554934823091243,21,0.0010378522169459962,0.0005189261084729981,-0.006983240223463638,-0.006983240223463638,-0.00758743016759772,-8.673617379884035e-19,-0.006549577950651723,-0.008594417597765247,3.122502256758253e-17,-0.007556565380819251,-0.009601405027932941,-3.469446951953614e-18,-0.009082478919459944
development-hmom28-20230130-KAVAUSDT,hmom28,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,KAVAUSDT,-0.10587330393104927,2,24,1.0335,0.9677,0.5,0.4837929366231253,21,0.0012232300400578133,0.0006116150200289066,0.03183357522980168,0.03183357522980168,0.03125267537493953,-2.7755575615628914e-17,0.03247590541499734,0.030284528050314563,-2.7755575615628914e-17,0.03150775809037237,0.029316380725689428,2.0816681711721685e-17,0.029927995745718333
development-hmom28-20230130-SNXUSDT,hmom28,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,SNXUSDT,-0.09910608187297448,3,24,2.486,2.56,0.5,0.20112630732099757,21,0.0011378147477411104,0.0005689073738705552,-0.014883346741753734,-0.014883346741753734,-0.015492276749798861,-2.0816681711721685e-17,-0.014354462002057752,-0.016507169026548696,-3.469446951953614e-17,-0.015369354278807586,-0.01752206130329842,-2.7755575615628914e-17,-0.016953153929427863
development-hmom28-20230130-ZILUSDT,hmom28,2023-01-30T00:00:00+0000,2023-02-06T00:00:00+0000,2023-01-29T00:00:00+0000,ZILUSDT,-0.06890271642017576,5,24,0.02958,0.02882,0.5,16.903313049357674,21,0.000993674491805274,0.000496837245902637,0.012846517917511846,0.012846517917511846,0.012254225828262355,1.0408340855860843e-17,0.013247900320067629,0.011267080054090661,-1.734723475976807e-18,0.012260754545895935,0.010279934279918856,-8.673617379884035e-18,0.010776771525821493
development-hmom28-20230206-1000XECUSDT,hmom28,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-05T00:00:00+0000,1000XECUSDT,-0.1762325662903465,1,25,0.03679,0.03363,0.5,13.59064963305246,21,0.0013468798552595813,0.0006734399276297906,0.04294645284044579,0.04294645284044579,0.04237222071215002,-5.551115123125783e-17,0.0437191005674096,0.04141519293286228,-2.7755575615628914e-17,0.04276207278812186,0.04045816515357442,-1.3877787807814457e-17,0.04113160508120421
development-hmom28-20230206-HBARUSDT,hmom28,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-05T00:00:00+0000,HBARUSDT,-0.14546434768099706,3,25,0.0699,0.08677,0.5,7.153075822603719,21,-0.0018057447833733902,-0.003502776989080114,-0.1206723891273247,-0.1206723891273247,-0.12134479256080122,-1.1102230246251565e-16,-0.12315053734417461,-0.1224655373533618,-1.3877787807814457e-17,-0.12427128213673519,-0.12358628214592277,-9.71445146547012e-17,-0.12708905913500287
development-hmom28-20230206-SOLUSDT,hmom28,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-05T00:00:00+0000,SOLUSDT,-0.13550587403343445,4,25,23.465,21.484,0.5,0.021308331557639035,21,-0.0006608342297455294,-0.0013961303600931716,0.042211804815682874,0.042211804815682874,0.041637131898572266,-2.7755575615628914e-17,0.04097629766882674,0.04067936903047087,-2.7755575615628914e-17,0.04001853480072534,0.03972160616236947,-1.3877787807814457e-17,0.0383254758022763
development-hmom28-20230206-NEARUSDT,hmom28,2023-02-06T00:00:00+0000,2023-02-13T00:00:00+0000,2023-02-05T00:00:00+0000,NEARUSDT,-0.1310135566321816,5,25,2.386,2.236,0.5,0.20955574182732606,21,0.0007860966900319363,0.00033516620070590943,0.0314333612740989,0.0314333612740989,0.030852221290863346,0.0,0.03163831798089528,0.029883673512154207,-2.42861286636753e-17,0.030669770202186145,0.028915125733445124,3.469446951953614e-18,0.029250291934151032
development-hmom28-20230213-CRVUSDT,hmom28,2023-02-13T00:00:00+0000,2023-02-20T00:00:00+0000,2023-02-12T00:00:00+0000,CRVUSDT,-0.2957401337815432,1,25,0.926,1.205,0.5,0.5399568034557235,21,0.0005801387612139849,-7.438993165656056e-05,-0.15064794816414684,-0.15064794816414684,-0.15133833693304538,-2.7755575615628914e-17,-0.1507581981718314,-0.1524890752699784,-5.551115123125783e-17,-0.15190893650876441,-0.15363981360691142,2.7755575615628914e-17,-0.153714203538568
